"","PaperId","AuthorId","AffiliationId","AuthorSequenceNumber","OriginalAuthor"
"1","181397334",2106523284,4068193,1,"Darja Steiner Petrović"
"2","181519895",2722697558,NA,1,"S. D. Petković"
"3","181583397",458746472,NA,3,"Petar M. Seferović"
"4","181583397",2799647861,NA,2,"Arsen D. Ristić"
"5","181593588",2076631555,NA,8,"Jelić S"
"6","181593588",2629634845,NA,5,"Lukić"
"7","181593588",2642742738,NA,9,"Radulović S"
"8","181593588",2648766741,NA,7,"Mitrovic L"
"9","181593588",2655888102,NA,1,"Susnjar S"
"10","181593588",2672576422,NA,4,"Stamatović L"
"11","181593588",2681155118,NA,2,"Vasović S"
"12","181593588",2682660581,NA,3,"Nesković-Konstantinović Z"
"13","181593588",2704140782,NA,6,"Colaković S"
"14","181714652",712685514,861853513,1,"Francesco L. Chiera"
"15","182230576",1907620903,36169673,2,"Bernard Verger"
"16","182725183",2148228737,861853513,4,"Luca De Santis"
"17","183056454",2670691371,4068193,2,"N. S. Damjanov"
"18","183056454",2713546742,NA,1,"P. S. Ostojić"
"19","183079975",2081780348,4068193,1,"Danimir Mandic"
"20","183079975",2491197902,4068193,2,"Nada Vilotijevic"
"21","183162016",2159916035,199691007,1,"Nelson Roberto Manzoni de Oliveira"
"22","184350715",296109126,17974374,1,"Jose Vicente Caixeta-Filho"
"23","184657307",160204066,4068193,2,"Dimitrije Andrijevic"
"24","184657307",2103596658,4068193,1,"Mila Mrsevic"
"25","186547414",1984454093,4068193,1,"D. S. Mitrinović"
"26","186577568",2273683440,4068193,7,"Aleksandar Simić"
"27","187734112",47946092,4068193,1,"Uroš Krčadinac"
"28","187734112",1811149645,4068193,3,"Vladan Devedžić"
"29","187734112",2222988242,4068193,2,"Jelena Jovanović"
"30","187736042",2617012641,NA,4,"Predrag Janicic"
"31","187945840",2020399213,4068193,1,"Božica Bojović"
"32","187973454",2042683773,NA,1,"Saša Lazović"
"33","188224805",1970065438,4068193,3,"Dragorad Milovanovic"
"34","188224805",2058865964,4068193,1,"Zoran Bojkovic"
"35","188224805",2155216212,NA,2,"Zoran Milicevic"
"36","188402222",2037723318,4068193,2,"Alexandra Perovic"
"37","188445550",2097038728,NA,1,"Milenko Nikolić"
"38","188490530",2425596860,NA,1,"M. Todorović"
"39","188490530",2604166923,NA,3,"N. Kovačić"
"40","188490530",2640374877,NA,2,"N. Ikonomov"
"41","188490530",2697555634,NA,4,"M. Rekalić"
"42","188490530",2707069141,NA,5,"M. Perić"
"43","188808696",2075618757,4068193,1,"G. Vučković"
"44","188808696",2304933355,4068193,6,"G. Gojgić-Cvijović"
"45","188808696",2665784100,4068193,5,"D. D. Manojlović"
"46","189056476",2599780196,NA,3,"D. Hadžić"
"47","189056476",2641856727,NA,1,"M. Prokić"
"48","189056476",2689019146,NA,2,"S. Glodić"
"49","189149871",2038000208,NA,2,"Dejan Kukolj"
"50","189149871",2684251688,NA,1,"Dragan Mihajlovic"
"51","189177761",131296469,NA,2,"Vlajinac H"
"52","189177761",414912543,NA,5,"Diklic A"
"53","189177761",1861426195,NA,3,"Marinkovic J"
"54","189177761",2060159045,NA,4,"Paunovic I"
"55","189177761",2687786432,NA,6,"Dzodic R"
"56","189177761",2707494030,NA,1,"Zivaljevic"
"57","189194052",2276910607,199691007,1,"Edmar Ramos de Siqueira"
"58","189453971",2111998958,4068193,4,"Snežana Bogdanović"
"59","189453971",2134473808,4068193,1,"Miloš Marjanović"
"60","189453971",2466093324,4068193,3,"Biljana Abolmasov"
"61","189453971",2496042812,4068193,2,"Uroš Ðurić"
"62","189724957",124182945,4068193,1,"Slobodan N. Vukosavic"
"63","189726676",2061517101,4068193,1,"Veljko Milutinović"
"64","189961106",2109184444,NA,3,"D. S. Pesic"
"65","189961106",2196087805,4068193,2,"V. D. Bojovic"
"66","189961106",2746677320,4068193,1,"Ankica Antic-Jovanovic"
"67","191579654",188314963,4068193,2,"Mirko Dejic"
"68","191579654",2081780348,4068193,1,"Danimir Mandic"
"69","191592858",1992031922,NA,5,"Dan Meisel"
"70","191675414",1943639793,4068193,1,"J. Lukovic"
"71","191675414",2257153788,4068193,3,"V. Ducic"
"72","192114977",2137424981,NA,5,"Vera Popovic"
"73","192114977",2245401466,NA,2,"Dragana Miljic"
"74","192114977",2643709517,NA,1,"Predrag Miljic"
"75","192227313",2013311296,4068193,3,"I. P. Dojcinovic"
"76","192227313",2020915088,4068193,1,"M. M. Kuraica"
"77","192227313",2469522412,4068193,4,"J. Puric"
"78","192234009",2077773394,4068193,3,"Milan Milanović"
"79","192265237",1984454093,4068193,1,"D. S. Mitrinović"
"80","192269282",698554627,4068193,1,"Dragan Djurić"
"81","192269282",1811149645,4068193,3,"Vladan Devedžić"
"82","193303668",2076119842,NA,3,"Rados Gajic"
"83","193303668",2306869429,NA,2,"Milan J. Konstantinovic"
"84","193303668",2779759271,NA,1,"Z. V. Popovic"
"85","193420296",1231046325,4068193,4,"Aleksandar D. Rodic"
"86","193790663",2073586900,130442723,1,"Nilton Rodrigues Paim"
"87","194090112",2704316445,NA,1,"Vojin Dimitrijevic"
"88","194827699",2009642532,4068193,4,"Marko Pejić"
"89","194827699",2466093324,4068193,1,"Biljana Abolmasov"
"90","194827699",2665033218,4068193,5,"Zoran Radić"
"91","195100488",320921190,NA,2,"Iris Žeželj"
"92","195585110",2005843615,4068193,2,"J. Miljuš-Djukić"
"93","195585110",2108673957,4068193,3,"S. Ninković"
"94","195585110",2321111850,4068193,1,"M. Nešković"
"95","195593718",2657005692,NA,1,"Iris Borjanovic"
"96","195649034",2159623062,NA,1,"Raka Jovanovic"
"97","195649034",2303484734,159365519,2,"Milan Tuba"
"98","195893235",1905924497,878065381,2,"Jose Antonio Costabeber"
"99","197039382",2530490008,4068193,2,"Radovan R. Janić"
"100","197754781",2616226066,NA,2,"A. Ferrer Marcellés"
"101","199096260",1613577673,4068193,1,"Jelena Miocinovic"
"102","199199736",2617831014,861853513,4,"G. Martinelli"
"103","200326999",252241376,4068193,1,"Katarina D. Karljiković"
"104","200326999",2154630069,4068193,2,"Branislava S. Stanković"
"105","200326999",2489271981,4068193,3,"Emil B. Milosavljević"
"106","200441886",2168807095,4068193,4,"Vladimir Milovanović"
"107","200441886",2199595403,4068193,6,"Jelena Popović"
"108","201178516",131296469,4068193,2,"Hristina Vlajinac"
"109","201178516",1211557622,4068193,4,"Sandra Sipetic-Grujicic"
"110","201178516",1861426195,4068193,3,"Jelena Marinkovic"
"111","201291241",2632957047,NA,1,"Zorica M. Mihajlovic"
"112","201349792",2716272579,NA,1,"L. Palaghian"
"113","202039859",1987602528,NA,7,"S. Vucinic"
"114","202039859",2090284734,NA,8,"B. Antonijevic"
"115","202039859",2115475049,NA,2,"S. Stankovic"
"116","202039859",2131805589,NA,4,"S. Jankovic"
"117","202039859",2166023647,NA,1,"M. Curcic"
"118","202039859",2289507315,1304155728,3,"V. Jacevic"
"119","202039859",2303464665,NA,6,"V. Milovanovic"
"120","202081657",436929616,4068193,2,"Aleksandar Crnjin"
"121","202081657",1079130773,4068193,1,"Zoran Babović"
"122","202081657",2061517101,4068193,5,"Veljko Milutinović"
"123","202081657",2494264078,4068193,4,"Stanislava Stanković"
"124","202081657",2778487743,4068193,3,"Goran Rakočević"
"125","202291331",1984454093,4068193,1,"D. S. Mitrinović"
"126","202319317",2654664124,NA,1,"Starcević"
"127","202447841",2033414497,4068193,4,"S. Bošnjak"
"128","202447841",2054823392,4068193,2,"V. Gašić"
"129","202447841",2106540003,4068193,1,"N. Zrnić"
"130","202447841",2462409167,4068193,3,"A. Obradović"
"131","202986772",2297156958,4068193,3,"Srdjan S. Stanković"
"132","202995474",1322615832,4068193,7,"A. Subotić"
"133","202995474",1911293959,4068193,3,"A. Cingel"
"134","202995474",2023874058,4068193,4,"S. Jevremović"
"135","202995474",2088862731,4068193,6,"B. Filipović"
"136","202995474",2201426746,4068193,1,"S. Milošević"
"137","202995474",2256291154,4068193,2,"A. Simonović"
"138","202995474",2660849065,4068193,5,"S. Todorović"
"139","203563226",2061517101,4068193,2,"Veljko Milutinović"
"140","203831911",2712227403,NA,1,"Rebecca Weed"
"141","203837373",1975111482,4068193,1,"N. Radovic"
"142","203837373",2061192921,4068193,2,"Dj. Drobnjak"
"143","203837373",2485365639,4068193,3,"H. Hraam"
"144","203965430",660349267,4068193,2,"Željko Kamberović"
"145","203965430",676340722,4068193,3,"Zoran Anđić"
"146","203965430",2070316253,4068193,4,"Marija Korać"
"147","203965430",2138088100,4068193,1,"Vesna Nikolić"
"148","204023578",2146160258,4068193,3,"Svetlana Aćić"
"149","204023578",2269993237,4068193,1,"Zora Dajić Stevanović"
"150","204049236",2712860492,NA,1,"Aleksandar Dimitrijevic"
"151","204156238",285375255,4068193,3,"Olivera Kitanović"
"152","204219091",2648928324,4068193,1,"Vladimir M. Cadez"
"153","205059751",2714896084,NA,1,"Gina Florica Stoica"
"154","205712669",410957306,4068193,3,"G. Muzdeka"
"155","205712669",2751129943,4068193,2,"M. Djuric"
"156","205712669",2752581453,4068193,1,"D. Ostojic"
"157","205729239",678806709,4068193,5,"Vesna Starčević"
"158","205729239",2314337883,NA,3,"Branislava Brkić"
"159","206095147",2155574116,199691007,1,"Neide Botrel Gonçalves"
"160","206641318",257481985,NA,1,"Nebojsa Bacanin"
"161","206641318",1352661367,4068193,3,"Ivona Brajevic"
"162","206641318",2303484734,NA,2,"Milan Tuba"
"163","206717680",2120092352,NA,5,"M. M. Ristic"
"164","206717680",2649731966,NA,3,"T. Sreckovic"
"165","207772881",742221543,199691007,1,"Elto Eugenio Gomes e Gama"
"166","207913704",2689292888,NA,2,"I. Vlãdoiu"
"167","209581339",2701771756,NA,2,"Tatijana Stosic"
"168","211085228",1617586625,NA,3,"Dragan Polovina"
"169","211085228",1977993110,4068193,1,"Uglješa Bugarić"
"170","211085228",2014720231,4068193,5,"Predrag Jovančić"
"171","211085228",2127651402,4068193,2,"Miloš Tanasijević"
"172","211085228",2646177118,4068193,4,"Dragan Ignjatović"
"173","211157591",2601375460,4068193,2,"Ljiljana Kolar-Aniĉ"
"174","211157591",2603218702,4068193,1,"Slobodan Aniĉ"
"175","211491840",2666741643,NA,4,"I. I. Grigorov"
"176","211575601",2717718349,4068193,1,"N. N. Nedeljković"
"177","211803117",1627696443,4068193,1,"Jovan M. Nahman"
"178","212334422",2291805312,4068193,2,"F. T. Pastor"
"179","212334422",2343031039,4068193,1,"T. J. Pastor"
"180","212577668",390520199,NA,2,"N. Khozich"
"181","212577668",429467727,NA,1,"R. Andzhus"
"182","212577668",2518094542,NA,3,"T. Chirkovich"
"183","212648012",124182945,4068193,1,"Slobodan N. Vukosavic"
"184","212670261",1956351078,1288882113,4,"Bojan Bukva"
"185","212915137",2559671568,NA,1,"Nenad S. Simonovic"
"186","214345789",2689465757,NA,1,"B.B. Mršulja"
"187","214345789",2700095796,NA,2,"W.D. Lust"
"188","214515752",2651969519,4068193,2,"Miodrag D. Maksimović"
"189","214895939",2626237969,4068193,3,"S. Bogdanović"
"190","214895939",2655184646,4068193,5,"D. Tanasković"
"191","214895939",2708184368,4068193,4,"M.M. Radonjić"
"192","214895939",2779759271,4068193,1,"Z.V. Popović"
"193","214895939",2920090624,4068193,2,"N. Lazarević"
"194","215077680",2118989608,4068193,4,"N. Despotovic"
"195","215077680",2141269655,4068193,5,"D. P. Milosevic"
"196","215077680",2309828761,4068193,3,"P. Erceg"
"197","215077680",2520482922,4068193,2,"M. Davidovic"
"198","215281172",2750429320,10572248,1,"N. Šerbedẑija"
"199","215453438",1186717595,4068193,1,"Grbić M Ljaljević"
"200","215453438",2318973389,NA,5,"T Nedeljković"
"201","215453438",2425201683,4068193,3,"M Stupar"
"202","215453438",2438369081,4068193,4,"J Vukojević"
"203","215453438",2628112499,4068193,2,"N Unković"
"204","216305351",2593150017,4068193,1,"Ivan Grñetiƒ"
"205","216426872",2584102871,861853513,1,"Claudio Bernardi"
"206","219613075",2607557946,NA,1,"Andrea Rinaldo"
"207","220847276",1925498118,NA,3,"V.A. Srećković"
"208","220847276",1987603653,NA,1,"A.A. Mihajlov"
"209","220847276",2068558070,NA,2,"Lj.M. Ignjatović"
"210","220859594",2039038083,4068193,1,"Bojan Janković"
"211","221467298",1984454093,4068193,2,"D. S. Mitrinović"
"212","221467298",2077570817,4068193,3,"P. M. Vasić"
"213","223068470",2039038083,4068193,1,"Bojan Janković"
"214","223478970",2661945997,NA,1,"Шаламов Анатолий Степанович"
"215","225067502",2303807710,4068193,2,"Katarina Kukić"
"216","225257357",2742826156,4068193,1,"Dušanka Jerinić-Prodanović"
"217","225463939",1979310166,4068193,2,"Najdan B. Aleksić"
"218","225463939",2106756617,NA,3,"Milan S. Petrović"
"219","225463939",2853624602,4068193,4,"Aleksandra I. Strinić"
"220","226220708",1272714352,4068193,1,"Ljiljana Djekic"
"221","226220708",2044813891,4068193,2,"Danina Krajisnik"
"222","226220708",2246533342,4068193,5,"Marija Primorac"
"223","226220708",2638085735,4068193,4,"Dragana Djordjevic"
"224","226220708",2647967181,4068193,3,"Martina Martinovic"
"225","226396297",245202583,4068193,2,"Branislav I. Prvulović"
"226","226396297",2000401144,4068193,3,"Marko Radovanović"
"227","226396297",2149199006,4068193,1,"Zoran Z. Petrović"
"228","226557423",2075848224,4068193,2,"Predrag Simonović"
"229","226557423",2089299675,4068193,1,"Saša Marić"
"230","227069769",2030888460,4068193,5,"Vanja Ković"
"231","227069769",2070785445,4068193,2,"Andrej M. Savić"
"232","227069769",2098674219,4068193,3,"Mirjana B. Popović"
"233","227069769",2731905841,4068193,1,"Jelena Sučević"
"234","227069769",2731905841,40120149,1,"Jelena Sučević"
"235","227634357",249340763,NA,10,"Rita Maccario"
"236","228332919",2185620076,861853513,1,"Moulay-Tahar Benameur"
"237","228907315",2272929364,4068193,1,"Violeta Orlovic Lovren"
"238","229692852",2164035217,NA,1,"Азарова Валентина Витальевна"
"239","231117479",2686988891,4068193,1,"S. Sedmak"
"240","231449419",2921567241,10572248,2,"Aleksandar Rodić"
"241","233072269",2122896001,NA,1,"Лебедев Владимир Николаевич"
"242","234662248",2154792018,4068193,1,"M. Komljenović"
"243","234877753",1752464645,4068193,1,"J. Jovovic"
"244","235124821",371332613,4068193,3,"Aleksandra A. Perić-Grujić"
"245","235124821",1329243433,4068193,2,"Jovana S. Jovašević"
"246","235124821",1534099151,4068193,5,"Jovanka M. Filipović"
"247","235124821",2059137657,4068193,4,"Suzana I. Dimitrijević"
"248","235124821",2153585986,4068193,1,"Simonida Lj. Tomić"
"249","235170977",2513313503,NA,6,"M. Ristic"
"250","235170977",2697394173,NA,7,"T. Sreckovic"
"251","235181409",2165448363,NA,2,"Федотов Максим Олегович"
"252","238513059",983949062,4068193,2,"Ljiljana Vasić"
"253","238513059",2149866041,4068193,1,"Saša Milanović"
"254","239866638",2798649908,4068193,25,"Djordje Krivokapic"
"255","239876880",2169656319,NA,1,"M.S. Petrović"
"256","240707980",2335210071,NA,1,"Fabio Raffone"
"257","242373349",2598382758,4068193,1,"M. Adzžicć"
"258","242724975",2653090410,4068193,1,"S Ratkovic"
"259","242907423",326214692,4068193,6,"Aleksandra Mrkonja"
"260","242907423",1899962712,4068193,5,"Anja Gavrilović"
"261","242907423",1976441561,4068193,7,"Vesna Perić-Mataruga"
"262","242907423",2063300556,4068193,1,"Marija Mrdaković"
"263","242907423",2070610441,4068193,2,"Larisa Ilijin"
"264","242907423",2127613958,4068193,4,"Dajana Todorović"
"265","242907423",2151608423,4068193,3,"Milena Vlahović"
"266","242941288",633003070,4068193,2,"Slobodan T. Jovic̆ić"
"267","242941288",2324039449,4068193,4,"Đorđe Grozdić"
"268","243343532",2329933539,181343428,12,"Siniša Šefer"
"269","244308606",2308910331,150729083,2,"Ivo Manica"
"270","245936369",2068561478,NA,3,"Dragan Manasijević"
"271","245936369",2107285182,NA,2,"Dragana Živković"
"272","245936369",2116484488,NA,1,"Isidora Milošević"
"273","245936369",2509360012,NA,4,"Danijel Nikolić"
"274","246584095",2688889749,NA,1,"Maria Grazia Filippucci"
"275","247716901",140070823,4068193,5,"R. Radojičić"
"276","247716901",1870340106,4068193,4,"Z. Saičić"
"277","247716901",2029938523,4068193,2,"M. Spasić"
"278","247716901",2308359861,4068193,1,"V. M. Petrović"
"279","247716901",2650800765,4068193,3,"B. Milić"
"280","248466837",2466869335,1313323035,1,"R. V. Golovnya"
"281","250382410",2251353487,NA,1,"Aleksandar Dimitrijevic"
"282","251544117",2501730892,NA,5,"A. Nikolic"
"283","251550490",2636026639,NA,2,"Z. I. Janjić"
"284","252313877",2798758000,4068193,7,"M. M. Kuraica"
"285","252313877",2798883797,4068193,8,"I. P. Dojčinović"
"286","252313877",2798948099,4068193,9,"J. Purić"
"287","252411758",1475448714,4068193,2,"Danica Bajuk-Bogdanović"
"288","252411758",1869683029,4068193,6,"Aleksandra Rakić"
"289","252411758",1966868861,4068193,1,"Ivanka Holclajtner-Antunović"
"290","252411758",2284610538,4068193,7,"Snežana Uskoković-Marković"
"291","252411758",2675981557,4068193,5,"Bojana Nedić Vasiljević"
"292","256900934",2191494228,NA,2,"Markus Fulmek"
"293","258354905",572460402,4068193,2,"Katarina D. Karljiković-Rajić"
"294","258354905",2067269317,NA,1,"Ljiljana T. Milovanović"
"295","258354905",2154630069,4068193,3,"Branislava S. Stanković"
"296","258430356",900863613,NA,1,"S. N. Kiyasov"
"297","259750156",154129421,4068193,1,"Z. Giba"
"298","259750156",1990914871,4068193,6,"R. Konjevic"
"299","259750156",2225859101,4068193,2,"D. Grubisic"
"300","259750156",2660849065,4068193,3,"S. Todorovic"
"301","259750156",2660905921,4068193,4,"L. Sajc"
"302","259750156",2769071649,4068193,5,"D. Stojakovic"
"303","259840347",2161356782,NA,2,"Viktor I. Merkulov"
"304","260688824",2194004023,NA,1,"Ivanka Bozovic"
"305","260710575",1543928090,4068193,2,"Sanja Petronic"
"306","260710575",2076789528,4068193,5,"Zoran Stamenic"
"307","260710575",2101506149,4068193,3,"Aleksander Kovacevic"
"308","260710575",2184705301,4068193,1,"Andjelka Milosavljevic"
"309","260710575",2716869746,NA,4,"Zorica Kovacevic"
"310","260754370",2053307501,4068193,1,"D. Milatovic"
"311","260857610",2341762722,NA,1,"Samuel Gonzales-Puell"
"312","263234056",2708770980,4068193,3,"Drago Cvijanovic"
"313","263265670",2645964577,4068193,2,"Z. Todorovic"
"314","264978175",1995390280,4068193,2,"Tatjana Savić"
"315","264978175",2003495161,4068193,5,"Marija Tanasković"
"316","264978175",2080118968,4068193,6,"Marina Stamenković-Radak"
"317","264978175",2103973115,4068193,3,"Mihailo Jelić"
"318","264978175",2250821201,4068193,1,"Sofija Pavković-Lučić"
"319","264978175",2265508750,4068193,4,"Bojan Kenig"
"320","264978175",2596231370,1338511612,7,"Marko Anđelković"
"321","265377620",2131319299,NA,1,"Бадулин Николай Александрович"
"322","266249807",332867409,4068193,5,"Petar Z. Lausevic"
"323","266249807",892726268,4068193,4,"Tanja P. Brdaric"
"324","266249807",1218242504,4068193,7,"Milica P. Marceta Kaninski"
"325","266249807",1596001126,4068193,3,"Gvozden S. Tasic"
"326","266249807",1981576177,4068193,1,"Vladimir M. Nikolic"
"327","266249807",2071734037,4068193,6,"Bojan B. Radak"
"328","266249807",2312246880,4068193,2,"Sladjana Lj. Maslovara"
"329","266868180",2263345006,NA,1,"I. Petrovic"
"330","267377777",2108315763,4068193,1,"Milan Stević"
"331","267947504",1627696443,4068193,1,"Jovan M. Nahman"
"332","268787373",506816247,4068193,2,"V. J. Vajgand"
"333","268787373",2343031039,4068193,3,"T. J. Pastor"
"334","268966119",2061648226,4068193,1,"Zoran Stevanovic"
"335","269724449",1772969484,4068193,3,"Čedomir A. Maluckov"
